Time, x, y, z,,,,,,,,,,,,,,,,,,,,,
218.2180134,0.306,13.331,-0.153,,,,,,,,,,,,,,,,,,,,,
218.2465304,0.306,13.331,-0.153,,,,,,,,,,,,,,,,,,,,,
218.2740024,0.306,13.331,-0.153,,,,,,,,,,,,,,,,,,,,,
218.2992796,0.919,10.266,-0.766,,,,,,,,,,,,,,,,,,,,,
218.3272503,0.919,10.266,-0.766,,,,,,,,,,,,,,,,,,,,,
218.5699545,0.919,10.266,-0.766,,,,,,,,,,,,,,,,,,,,,
218.5838264,0.919,10.266,-0.766,,,,,,,,,,,,,,,,,,,,,
218.6128853,0.919,10.266,-0.766,,,,,,,,,,,,,,,,,,,,,
218.6437443,0.919,10.266,-0.766,,,,,,,,,,,,,,,,,,,,,
218.6680034,0.919,10.266,-0.766,,,,,,,,,,,,,,,,,,,,,
218.6939124,0.919,10.266,-0.766,,,,,,,,,,,,,,,,,,,,,
218.7113215,0.919,10.266,-0.766,,,,,,,,,,,,,,,,,,,,,
218.7376236,0.919,10.266,-0.766,,,,,,,,,,,,,,,,,,,,,
218.7652825,0.919,10.266,-0.766,,,,,,,,,,,,,,,,,,,,,
218.7914764,-0.153,9.807,-0.612,,,,,,,,,,,,,,,,,,,,,
218.8170625,-0.153,9.807,-0.612,,,,,,,,,,,,,,,,,,,,,
218.8504094,-0.153,9.807,-0.612,,,,,,,,,,,,,,,,,,,,,
218.8725206,-0.153,9.807,-0.612,,,,,,,,,,,,,,,,,,,,,
218.8970054,-0.153,9.807,-0.612,,,,,,,,,,,,,,,,,,,,,
218.9207135,-0.153,9.807,-0.612,,,,,,,,,,,,,,,,,,,,,
218.9451214,-0.153,9.807,-0.612,,,,,,,,,,,,,,,,,,,,,
218.9723846,-0.153,9.807,-0.612,,,,,,,,,,,,,,,,,,,,,
218.9853014,-0.153,9.807,-0.612,,,,,,,,,,,,,,,,,,,,,
219.0088345,-0.153,9.807,-0.612,,,,,,,,,,,,,,,,,,,,,
219.0342554,-0.153,9.807,-0.612,,,,,,,,,,,,,,,,,,,,,
219.4144815,-0.153,9.807,-0.612,,,,,,,,,,,,,,,,,,,,,
219.4308594,1.532,9.347,-1.379,,,,,,,,,,,,,,,,,,,,,
219.4676496,1.532,9.347,-1.379,,,,,,,,,,,,,,,,,,,,,
219.4796575,1.532,9.347,-1.379,,,,,,,,,,,,,,,,,,,,,
219.4907836,1.532,9.347,-1.379,,,,,,,,,,,,,,,,,,,,,
219.5024534,1.532,9.347,-1.379,,,,,,,,,,,,,,,,,,,,,
219.5128244,1.532,9.347,-1.379,,,,,,,,,,,,,,,,,,,,,
219.5231835,1.532,9.347,-1.379,,,,,,,,,,,,,,,,,,,,,
219.5343515,1.532,9.347,-1.379,,,,,,,,,,,,,,,,,,,,,
219.5454944,1.532,9.347,-1.379,,,,,,,,,,,,,,,,,,,,,
219.5586043,1.532,9.347,-1.379,,,,,,,,,,,,,,,,,,,,,
219.5703934,1.532,9.347,-1.379,,,,,,,,,,,,,,,,,,,,,
219.5862354,1.532,9.347,-1.379,,,,,,,,,,,,,,,,,,,,,
219.5984024,1.532,9.347,-1.379,,,,,,,,,,,,,,,,,,,,,
219.6094345,1.532,9.347,-1.379,,,,,,,,,,,,,,,,,,,,,
219.6457654,1.532,9.347,-1.379,,,,,,,,,,,,,,,,,,,,,
219.6568326,1.532,9.347,-1.379,,,,,,,,,,,,,,,,,,,,,
219.6816484,1.532,9.347,-1.379,,,,,,,,,,,,,,,,,,,,,
219.6943205,1.532,9.347,-1.379,,,,,,,,,,,,,,,,,,,,,
219.7051085,1.532,9.347,-1.379,,,,,,,,,,,,,,,,,,,,,
219.7193314,1.532,9.347,-1.379,,,,,,,,,,,,,,,,,,,,,
219.7303256,1.532,9.347,-1.379,,,,,,,,,,,,,,,,,,,,,
219.7403504,1.532,9.347,-1.379,,,,,,,,,,,,,,,,,,,,,
219.7532683,1.532,9.347,-1.379,,,,,,,,,,,,,,,,,,,,,
219.7642416,1.532,9.347,-1.379,,,,,,,,,,,,,,,,,,,,,
219.7776214,1.532,9.347,-1.379,,,,,,,,,,,,,,,,,,,,,
219.7884644,-0.459,7.661,0.306,,,,,,,,,,,,,,,,,,,,,
219.7989584,-0.459,7.661,0.306,,,,,,,,,,,,,,,,,,,,,
219.8098425,-0.459,7.661,0.306,,,,,,,,,,,,,,,,,,,,,
219.8209106,-0.459,7.661,0.306,,,,,,,,,,,,,,,,,,,,,
219.8309594,-0.459,7.661,0.306,,,,,,,,,,,,,,,,,,,,,
219.8410655,-0.459,7.661,0.306,,,,,,,,,,,,,,,,,,,,,
219.8515304,-0.459,7.661,0.306,,,,,,,,,,,,,,,,,,,,,
219.8631104,-0.459,7.661,0.306,,,,,,,,,,,,,,,,,,,,,
219.8753034,-0.459,7.661,0.306,,,,,,,,,,,,,,,,,,,,,
219.8858765,-0.459,7.661,0.306,,,,,,,,,,,,,,,,,,,,,
219.8968845,-0.459,7.661,0.306,,,,,,,,,,,,,,,,,,,,,
219.9081744,-0.459,7.661,0.306,,,,,,,,,,,,,,,,,,,,,
220.5261075,-0.459,7.661,0.306,,,,,,,,,,,,,,,,,,,,,
220.5601554,-0.153,7.508,0.919,,,,,,,,,,,,,,,,,,,,,
220.5971045,-0.153,7.508,0.919,,,,,,,,,,,,,,,,,,,,,
220.6274984,-0.153,7.508,0.919,,,,,,,,,,,,,,,,,,,,,
220.6556253,-0.153,7.508,0.919,,,,,,,,,,,,,,,,,,,,,
220.6833155,-0.153,7.508,0.919,,,,,,,,,,,,,,,,,,,,,
220.7110035,-0.153,7.508,0.919,,,,,,,,,,,,,,,,,,,,,
220.7372045,-0.153,7.508,0.919,,,,,,,,,,,,,,,,,,,,,
220.7614944,-0.153,7.508,0.919,,,,,,,,,,,,,,,,,,,,,
220.7927105,-0.153,7.508,0.919,,,,,,,,,,,,,,,,,,,,,
220.8122565,0.919,7.661,-0.153,,,,,,,,,,,,,,,,,,,,,
220.8370795,0.919,7.661,-0.153,,,,,,,,,,,,,,,,,,,,,
220.8610344,0.919,7.661,-0.153,,,,,,,,,,,,,,,,,,,,,
220.8876745,0.919,7.661,-0.153,,,,,,,,,,,,,,,,,,,,,
220.9123563,0.919,7.661,-0.153,,,,,,,,,,,,,,,,,,,,,
220.9375643,0.919,7.661,-0.153,,,,,,,,,,,,,,,,,,,,,
220.9613194,0.919,7.661,-0.153,,,,,,,,,,,,,,,,,,,,,
220.9879055,0.919,7.661,-0.153,,,,,,,,,,,,,,,,,,,,,
221.0118415,0.919,7.661,-0.153,,,,,,,,,,,,,,,,,,,,,
221.3166055,0.919,7.661,-0.153,,,,,,,,,,,,,,,,,,,,,
221.3331604,0.459,9.653,-1.072,,,,,,,,,,,,,,,,,,,,,
221.3683214,0.459,9.653,-1.072,,,,,,,,,,,,,,,,,,,,,
221.3967964,0.459,9.653,-1.072,,,,,,,,,,,,,,,,,,,,,
221.4224894,0.459,9.653,-1.072,,,,,,,,,,,,,,,,,,,,,
221.4465565,0.459,9.653,-1.072,,,,,,,,,,,,,,,,,,,,,
221.4732873,0.459,9.653,-1.072,,,,,,,,,,,,,,,,,,,,,
221.4995334,0.459,9.653,-1.072,,,,,,,,,,,,,,,,,,,,,
221.5217435,0.459,9.653,-1.072,,,,,,,,,,,,,,,,,,,,,
221.5492985,0.459,9.653,-1.072,,,,,,,,,,,,,,,,,,,,,
221.5779884,0.459,9.653,-1.072,,,,,,,,,,,,,,,,,,,,,
221.6129625,0.459,9.653,-1.072,,,,,,,,,,,,,,,,,,,,,
221.6298425,0.459,9.653,-1.072,,,,,,,,,,,,,,,,,,,,,
221.6548724,0.459,9.653,-1.072,,,,,,,,,,,,,,,,,,,,,
221.6844923,0.459,9.653,-1.072,,,,,,,,,,,,,,,,,,,,,
221.7205875,0.459,9.653,-1.072,,,,,,,,,,,,,,,,,,,,,
221.7626893,0.459,9.653,-1.072,,,,,,,,,,,,,,,,,,,,,
221.7918124,1.685,9.5,0,,,,,,,,,,,,,,,,,,,,,
222.0755734,1.685,9.5,0,,,,,,,,,,,,,,,,,,,,,
222.0933513,1.685,9.5,0,,,,,,,,,,,,,,,,,,,,,
222.1179304,1.685,9.5,0,,,,,,,,,,,,,,,,,,,,,
222.1571955,1.685,9.5,0,,,,,,,,,,,,,,,,,,,,,
222.1820814,1.685,9.5,0,,,,,,,,,,,,,,,,,,,,,
222.1924574,1.685,9.5,0,,,,,,,,,,,,,,,,,,,,,
222.2067265,1.685,9.5,0,,,,,,,,,,,,,,,,,,,,,
222.2273705,1.685,9.5,0,,,,,,,,,,,,,,,,,,,,,
222.2625684,1.685,9.5,0,,,,,,,,,,,,,,,,,,,,,
222.2802014,1.685,9.5,0,,,,,,,,,,,,,,,,,,,,,
222.3163974,1.072,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
222.3531294,1.072,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
222.3823375,1.072,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
222.4118805,1.072,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
222.4393644,1.072,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
222.4627313,1.072,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
222.4755935,1.072,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
222.5025735,1.072,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
222.5305445,1.072,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
222.5572035,1.072,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
222.8303375,1.072,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
222.8547964,1.072,10.113,-1.225,,,,,,,,,,,,,,,,,,,,,
222.8799355,1.072,10.113,-1.225,,,,,,,,,,,,,,,,,,,,,
222.9056685,1.072,10.113,-1.225,,,,,,,,,,,,,,,,,,,,,
222.9403224,1.072,10.113,-1.225,,,,,,,,,,,,,,,,,,,,,
222.9653334,1.072,10.113,-1.225,,,,,,,,,,,,,,,,,,,,,
222.9951675,1.072,10.113,-1.225,,,,,,,,,,,,,,,,,,,,,
223.0203445,1.072,10.113,-1.225,,,,,,,,,,,,,,,,,,,,,
223.0489135,1.072,10.113,-1.225,,,,,,,,,,,,,,,,,,,,,
223.0749285,1.072,10.113,-1.225,,,,,,,,,,,,,,,,,,,,,
223.1028764,1.072,10.113,-1.225,,,,,,,,,,,,,,,,,,,,,
223.1284194,1.072,10.113,-1.225,,,,,,,,,,,,,,,,,,,,,
223.1537225,1.072,10.113,-1.225,,,,,,,,,,,,,,,,,,,,,
223.1795704,1.072,10.113,-1.225,,,,,,,,,,,,,,,,,,,,,
223.2045655,1.072,10.113,-1.225,,,,,,,,,,,,,,,,,,,,,
223.2305374,1.072,10.113,-1.225,,,,,,,,,,,,,,,,,,,,,
223.2567064,1.072,10.113,-1.225,,,,,,,,,,,,,,,,,,,,,
223.2691445,1.072,10.113,-1.225,,,,,,,,,,,,,,,,,,,,,
223.2906816,0.919,9.807,-1.379,,,,,,,,,,,,,,,,,,,,,
223.3187654,0.919,9.807,-1.379,,,,,,,,,,,,,,,,,,,,,
223.6552674,0.919,9.807,-1.379,,,,,,,,,,,,,,,,,,,,,
223.6834995,0.919,9.807,-1.379,,,,,,,,,,,,,,,,,,,,,
223.7116124,0.919,9.807,-1.379,,,,,,,,,,,,,,,,,,,,,
223.7348594,0.919,9.807,-1.379,,,,,,,,,,,,,,,,,,,,,
223.7812965,0.919,9.807,-1.379,,,,,,,,,,,,,,,,,,,,,
223.8172736,0.919,10.419,-0.612,,,,,,,,,,,,,,,,,,,,,
223.8648984,0.919,10.419,-0.612,,,,,,,,,,,,,,,,,,,,,
223.9125595,0.919,10.419,-0.612,,,,,,,,,,,,,,,,,,,,,
223.9374754,0.919,10.419,-0.612,,,,,,,,,,,,,,,,,,,,,
223.9649465,0.919,10.419,-0.612,,,,,,,,,,,,,,,,,,,,,
223.9882345,0.919,10.419,-0.612,,,,,,,,,,,,,,,,,,,,,
224.0124635,0.919,10.419,-0.612,,,,,,,,,,,,,,,,,,,,,
224.0372925,0.919,10.419,-0.612,,,,,,,,,,,,,,,,,,,,,
224.0656945,0.919,10.419,-0.612,,,,,,,,,,,,,,,,,,,,,
224.0903125,0.919,10.419,-0.612,,,,,,,,,,,,,,,,,,,,,
224.1114304,0.919,10.419,-0.612,,,,,,,,,,,,,,,,,,,,,
224.1372316,0.919,10.419,-0.612,,,,,,,,,,,,,,,,,,,,,
224.3891355,0.612,9.96,-0.766,,,,,,,,,,,,,,,,,,,,,
224.4150166,0.612,9.96,-0.766,,,,,,,,,,,,,,,,,,,,,
224.4559645,0.612,9.96,-0.766,,,,,,,,,,,,,,,,,,,,,
224.4773826,0.612,9.96,-0.766,,,,,,,,,,,,,,,,,,,,,
224.5043825,0.612,9.96,-0.766,,,,,,,,,,,,,,,,,,,,,
224.5287005,0.612,9.96,-0.766,,,,,,,,,,,,,,,,,,,,,
224.5497255,0.612,9.96,-0.766,,,,,,,,,,,,,,,,,,,,,
224.5827984,0.612,9.96,-0.766,,,,,,,,,,,,,,,,,,,,,
224.6163635,0.612,9.96,-0.766,,,,,,,,,,,,,,,,,,,,,
224.6408974,0.612,9.96,-0.766,,,,,,,,,,,,,,,,,,,,,
224.6617204,0.612,9.96,-0.766,,,,,,,,,,,,,,,,,,,,,
224.6920835,0.612,9.96,-0.766,,,,,,,,,,,,,,,,,,,,,
224.7180425,0.612,9.96,-0.766,,,,,,,,,,,,,,,,,,,,,
224.7425086,0.612,9.96,-0.766,,,,,,,,,,,,,,,,,,,,,
224.7708155,0.612,9.96,-0.766,,,,,,,,,,,,,,,,,,,,,
224.8002195,0.919,10.266,0.306,,,,,,,,,,,,,,,,,,,,,
224.8260605,0.919,10.266,0.306,,,,,,,,,,,,,,,,,,,,,
225.0734095,0.919,10.266,0.306,,,,,,,,,,,,,,,,,,,,,
225.1006095,0.919,10.266,0.306,,,,,,,,,,,,,,,,,,,,,
225.1286825,0.919,10.266,0.306,,,,,,,,,,,,,,,,,,,,,
225.1520895,0.919,10.266,0.306,,,,,,,,,,,,,,,,,,,,,
225.1732795,0.919,10.266,0.306,,,,,,,,,,,,,,,,,,,,,
225.2005345,0.919,10.266,0.306,,,,,,,,,,,,,,,,,,,,,
225.2263486,0.919,10.266,0.306,,,,,,,,,,,,,,,,,,,,,
225.2549354,0.919,10.266,0.306,,,,,,,,,,,,,,,,,,,,,
225.2800805,0.919,10.266,0.306,,,,,,,,,,,,,,,,,,,,,
225.3085324,0.919,10.113,-0.766,,,,,,,,,,,,,,,,,,,,,
225.3302635,0.919,10.113,-0.766,,,,,,,,,,,,,,,,,,,,,
225.3559706,0.919,10.113,-0.766,,,,,,,,,,,,,,,,,,,,,
225.3813576,0.919,10.113,-0.766,,,,,,,,,,,,,,,,,,,,,
225.4093556,0.919,10.113,-0.766,,,,,,,,,,,,,,,,,,,,,
225.4347896,0.919,10.113,-0.766,,,,,,,,,,,,,,,,,,,,,
225.4801306,0.919,10.113,-0.766,,,,,,,,,,,,,,,,,,,,,
225.5268096,0.919,10.113,-0.766,,,,,,,,,,,,,,,,,,,,,
225.5717706,0.919,10.113,-0.766,,,,,,,,,,,,,,,,,,,,,
225.8436834,0.919,9.807,-1.379,,,,,,,,,,,,,,,,,,,,,
225.8750445,0.919,9.807,-1.379,,,,,,,,,,,,,,,,,,,,,
225.9119014,0.919,9.807,-1.379,,,,,,,,,,,,,,,,,,,,,
225.9471156,0.919,9.807,-1.379,,,,,,,,,,,,,,,,,,,,,
225.9863965,0.919,9.807,-1.379,,,,,,,,,,,,,,,,,,,,,
226.0130595,0.919,9.807,-1.379,,,,,,,,,,,,,,,,,,,,,
226.0398235,0.919,9.807,-1.379,,,,,,,,,,,,,,,,,,,,,
226.0529026,0.919,9.807,-1.379,,,,,,,,,,,,,,,,,,,,,
226.0827295,0.919,9.807,-1.379,,,,,,,,,,,,,,,,,,,,,
226.1123335,0.919,9.807,-1.379,,,,,,,,,,,,,,,,,,,,,
226.1434166,0.919,9.807,-1.379,,,,,,,,,,,,,,,,,,,,,
226.1600615,0.919,9.807,-1.379,,,,,,,,,,,,,,,,,,,,,
226.1875355,0.919,9.807,-1.379,,,,,,,,,,,,,,,,,,,,,
226.2184336,0.919,9.807,-1.379,,,,,,,,,,,,,,,,,,,,,
226.2386965,0.919,9.807,-1.379,,,,,,,,,,,,,,,,,,,,,
226.2537996,0.919,9.807,-1.379,,,,,,,,,,,,,,,,,,,,,
226.2669985,0.919,9.807,-1.379,,,,,,,,,,,,,,,,,,,,,
226.2807874,0.459,9.5,-1.379,,,,,,,,,,,,,,,,,,,,,
226.3129706,0.459,9.5,-1.379,,,,,,,,,,,,,,,,,,,,,
226.5926287,0.459,9.5,-1.379,,,,,,,,,,,,,,,,,,,,,
226.6037487,0.459,9.5,-1.379,,,,,,,,,,,,,,,,,,,,,
226.6419496,0.459,9.5,-1.379,,,,,,,,,,,,,,,,,,,,,
226.6665828,0.459,9.5,-1.379,,,,,,,,,,,,,,,,,,,,,
226.6947135,0.459,9.5,-1.379,,,,,,,,,,,,,,,,,,,,,
226.7266797,0.459,9.5,-1.379,,,,,,,,,,,,,,,,,,,,,
226.7569897,0.459,9.5,-1.379,,,,,,,,,,,,,,,,,,,,,
226.7913107,0.459,9.5,-1.379,,,,,,,,,,,,,,,,,,,,,
226.8250257,0.612,9.96,-1.532,,,,,,,,,,,,,,,,,,,,,
226.8383905,0.612,9.96,-1.532,,,,,,,,,,,,,,,,,,,,,
226.8493306,0.612,9.96,-1.532,,,,,,,,,,,,,,,,,,,,,
226.8602626,0.612,9.96,-1.532,,,,,,,,,,,,,,,,,,,,,
226.8714477,0.612,9.96,-1.532,,,,,,,,,,,,,,,,,,,,,
226.8829786,0.612,9.96,-1.532,,,,,,,,,,,,,,,,,,,,,
226.8937547,0.612,9.96,-1.532,,,,,,,,,,,,,,,,,,,,,
226.9046626,0.612,9.96,-1.532,,,,,,,,,,,,,,,,,,,,,
226.9174506,0.612,9.96,-1.532,,,,,,,,,,,,,,,,,,,,,
226.9284846,0.612,9.96,-1.532,,,,,,,,,,,,,,,,,,,,,
226.9392056,0.612,9.96,-1.532,,,,,,,,,,,,,,,,,,,,,
226.9502036,0.612,9.96,-1.532,,,,,,,,,,,,,,,,,,,,,
226.9610836,0.612,9.96,-1.532,,,,,,,,,,,,,,,,,,,,,
226.9740576,0.612,9.96,-1.532,,,,,,,,,,,,,,,,,,,,,
226.9887356,0.612,9.96,-1.532,,,,,,,,,,,,,,,,,,,,,
226.9997506,0.612,9.96,-1.532,,,,,,,,,,,,,,,,,,,,,
227.0105326,0.612,9.96,-1.532,,,,,,,,,,,,,,,,,,,,,
227.0239436,0.612,9.96,-1.532,,,,,,,,,,,,,,,,,,,,,
227.0356776,0.612,9.96,-1.532,,,,,,,,,,,,,,,,,,,,,
227.0459656,0.612,9.96,-1.532,,,,,,,,,,,,,,,,,,,,,
227.0564455,0.612,9.96,-1.532,,,,,,,,,,,,,,,,,,,,,
227.0670196,0.612,9.96,-1.532,,,,,,,,,,,,,,,,,,,,,
227.0787978,0.612,9.96,-1.532,,,,,,,,,,,,,,,,,,,,,
227.0902507,0.612,9.96,-1.532,,,,,,,,,,,,,,,,,,,,,
227.6483147,0.919,9.653,-0.153,,,,,,,,,,,,,,,,,,,,,
227.6588365,0.919,9.653,-0.153,,,,,,,,,,,,,,,,,,,,,
227.6693437,0.919,9.653,-0.153,,,,,,,,,,,,,,,,,,,,,
227.6804656,0.919,9.653,-0.153,,,,,,,,,,,,,,,,,,,,,
227.6915156,0.919,9.653,-0.153,,,,,,,,,,,,,,,,,,,,,
227.7036497,0.919,9.653,-0.153,,,,,,,,,,,,,,,,,,,,,
227.7153797,0.919,9.653,-0.153,,,,,,,,,,,,,,,,,,,,,
227.7268416,0.919,9.653,-0.153,,,,,,,,,,,,,,,,,,,,,
227.7398466,0.919,9.653,-0.153,,,,,,,,,,,,,,,,,,,,,
227.7502036,0.919,9.653,-0.153,,,,,,,,,,,,,,,,,,,,,
227.7608506,0.919,9.653,-0.153,,,,,,,,,,,,,,,,,,,,,
227.7733907,0.919,9.653,-0.153,,,,,,,,,,,,,,,,,,,,,
227.7848408,1.072,9.807,-1.685,,,,,,,,,,,,,,,,,,,,,
227.7955787,1.072,9.807,-1.685,,,,,,,,,,,,,,,,,,,,,
227.8067626,1.072,9.807,-1.685,,,,,,,,,,,,,,,,,,,,,
227.8187456,1.072,9.807,-1.685,,,,,,,,,,,,,,,,,,,,,
227.8290476,1.072,9.807,-1.685,,,,,,,,,,,,,,,,,,,,,
227.8416047,1.072,9.807,-1.685,,,,,,,,,,,,,,,,,,,,,
227.8522136,1.072,9.807,-1.685,,,,,,,,,,,,,,,,,,,,,
227.8635497,1.072,9.807,-1.685,,,,,,,,,,,,,,,,,,,,,
227.8752627,1.072,9.807,-1.685,,,,,,,,,,,,,,,,,,,,,
227.8863496,1.072,9.807,-1.685,,,,,,,,,,,,,,,,,,,,,
227.8979806,1.072,9.807,-1.685,,,,,,,,,,,,,,,,,,,,,
227.9091727,1.072,9.807,-1.685,,,,,,,,,,,,,,,,,,,,,
227.9345116,1.072,9.807,-1.685,,,,,,,,,,,,,,,,,,,,,
227.9700176,1.072,9.807,-1.685,,,,,,,,,,,,,,,,,,,,,
228.0324788,1.072,9.807,-1.685,,,,,,,,,,,,,,,,,,,,,
228.0605788,1.072,9.807,-1.685,,,,,,,,,,,,,,,,,,,,,
228.0966126,1.072,9.807,-1.685,,,,,,,,,,,,,,,,,,,,,
228.1232876,1.072,9.807,-1.685,,,,,,,,,,,,,,,,,,,,,
228.6515486,1.072,9.807,-1.685,,,,,,,,,,,,,,,,,,,,,
228.6752626,0.612,9.96,-1.072,,,,,,,,,,,,,,,,,,,,,
228.7001466,0.612,9.96,-1.072,,,,,,,,,,,,,,,,,,,,,
228.7119285,0.612,9.96,-1.072,,,,,,,,,,,,,,,,,,,,,
228.7381956,0.612,9.96,-1.072,,,,,,,,,,,,,,,,,,,,,
228.7650377,0.612,9.96,-1.072,,,,,,,,,,,,,,,,,,,,,
228.7792017,1.685,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
228.7906737,1.685,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
228.8009908,1.685,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
228.8114776,1.685,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
228.8222787,1.685,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
228.8337087,1.685,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
228.8454697,1.685,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
228.8558785,1.685,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
228.8672716,1.685,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
228.8786296,1.685,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
228.8898296,1.685,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
228.9014887,1.685,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
228.9122857,1.685,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
228.9237286,1.685,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
228.9359548,1.685,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
228.9464538,1.685,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
228.9568087,1.685,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
228.9699647,1.685,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
228.9811117,1.685,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
228.9921686,1.685,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
229.0058596,1.685,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
229.0206336,1.685,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
229.0320978,1.685,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
229.0423827,1.685,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
229.0528867,1.685,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
229.0666027,1.685,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
229.0778896,1.685,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
229.0895087,1.685,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
229.0998847,1.685,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
229.1112947,1.685,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
229.1221117,1.685,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
229.1335587,1.685,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
229.1453697,1.685,10.113,-2.145,,,,,,,,,,,,,,,,,,,,,
229.8635117,1.379,8.734,0.153,,,,,,,,,,,,,,,,,,,,,
229.9009675,1.379,8.734,0.153,,,,,,,,,,,,,,,,,,,,,
229.9208857,1.379,8.734,0.153,,,,,,,,,,,,,,,,,,,,,
229.9612176,1.379,8.734,0.153,,,,,,,,,,,,,,,,,,,,,
229.9808885,1.379,8.734,0.153,,,,,,,,,,,,,,,,,,,,,
230.0387346,1.379,8.734,0.153,,,,,,,,,,,,,,,,,,,,,
230.0675556,1.379,8.734,0.153,,,,,,,,,,,,,,,,,,,,,
230.1103427,1.379,8.734,0.153,,,,,,,,,,,,,,,,,,,,,
230.1460614,1.379,8.734,0.153,,,,,,,,,,,,,,,,,,,,,
230.1670923,1.379,8.734,0.153,,,,,,,,,,,,,,,,,,,,,
230.1968994,1.379,8.734,0.153,,,,,,,,,,,,,,,,,,,,,
230.2268004,1.379,8.734,0.153,,,,,,,,,,,,,,,,,,,,,
230.2535784,1.379,8.734,0.153,,,,,,,,,,,,,,,,,,,,,
230.2838873,1.379,8.734,0.153,,,,,,,,,,,,,,,,,,,,,
230.3031024,1.379,9.5,-0.919,,,,,,,,,,,,,,,,,,,,,
230.3172073,1.379,9.5,-0.919,,,,,,,,,,,,,,,,,,,,,
230.3314113,1.379,9.5,-0.919,,,,,,,,,,,,,,,,,,,,,
230.4148604,1.379,9.5,-0.919,,,,,,,,,,,,,,,,,,,,,
230.4282074,1.379,9.5,-0.919,,,,,,,,,,,,,,,,,,,,,
230.4422533,1.379,9.5,-0.919,,,,,,,,,,,,,,,,,,,,,
230.4572474,1.379,9.5,-0.919,,,,,,,,,,,,,,,,,,,,,
230.4710204,1.379,9.5,-0.919,,,,,,,,,,,,,,,,,,,,,
230.4834613,1.379,9.5,-0.919,,,,,,,,,,,,,,,,,,,,,
230.4988963,1.379,9.5,-0.919,,,,,,,,,,,,,,,,,,,,,
230.5142405,1.379,9.5,-0.919,,,,,,,,,,,,,,,,,,,,,
230.5280234,1.379,9.5,-0.919,,,,,,,,,,,,,,,,,,,,,
230.5415363,1.379,9.5,-0.919,,,,,,,,,,,,,,,,,,,,,
230.5542023,1.379,9.5,-0.919,,,,,,,,,,,,,,,,,,,,,
230.5662694,1.379,9.5,-0.919,,,,,,,,,,,,,,,,,,,,,
230.5829093,1.379,9.5,-0.919,,,,,,,,,,,,,,,,,,,,,
230.5966413,1.379,9.5,-0.919,,,,,,,,,,,,,,,,,,,,,
230.6125195,1.379,9.5,-0.919,,,,,,,,,,,,,,,,,,,,,
230.6275544,1.379,9.5,-0.919,,,,,,,,,,,,,,,,,,,,,
230.6455543,1.379,9.5,-0.919,,,,,,,,,,,,,,,,,,,,,
230.6599264,1.379,9.5,-0.919,,,,,,,,,,,,,,,,,,,,,
230.6728153,1.379,9.5,-0.919,,,,,,,,,,,,,,,,,,,,,
230.6861524,1.379,9.5,-0.919,,,,,,,,,,,,,,,,,,,,,
230.6984794,1.379,9.5,-0.919,,,,,,,,,,,,,,,,,,,,,
