Time, x, y, z,,,,
85.87828349,6.5312347,-7.162964,-7.4026794,,,,
85.88812064,7.3116302,-8.937622,-5.159561,,,,
85.89752149,8.533264,-10.445297,-4.771744,,,,
85.90516852,9.268341,-10.777344,-4.109085,,,,
85.91224956,9.442993,-10.843582,-3.4907074,,,,
85.92184948,8.881409,-10.337387,-2.0439453,,,,
85.92861866,8.454193,-9.920288,-1.3799896,,,,
85.93866467,7.4686584,-8.9574585,-0.5297394,,,,
85.94620155,6.6876373,-7.7246704,-0.4021759,,,,
85.95365547,6.3351593,-7.121628,-0.6114197,,,,
85.96105765,6.213623,-6.0022125,-0.8046417,,,,
85.97009968,6.445984,-5.481491,-0.76127625,,,,
86.18404745,7.3089294,-4.326767,-0.83158875,,,,
86.2703936,5.9502563,-3.389679,-3.2552643,,,,
86.3129115,8.139191,-4.6888733,-3.1934814,,,,
86.32330965,8.577896,-5.88768,-4.7399597,,,,
86.3332765,8.863495,-6.8714294,-5.4011383,,,,
86.34594463,9.169388,-7.282837,-5.1882935,,,,
86.35365056,9.340012,-7.365906,-5.0401154,,,,
86.36341762,9.628281,-7.0915527,-4.5964813,,,,
86.36973356,9.786041,-6.2409515,-4.3121033,,,,
86.37623953,9.983459,-5.769928,-4.4719543,,,,
86.38524961,10.511246,-5.144058,-4.9766846,,,,
86.39225959,10.762527,-5.02919,-5.1710815,,,,
86.39883446,11.188492,-4.808731,-5.216736,,,,
86.40520357,11.281601,-4.789856,-5.044861,,,,
86.41228866,11.36525,-4.7614136,-4.8389587,,,,
86.41831945,11.132507,-4.917984,-4.2615204,,,,
86.42683553,11.143631,-5.163513,-3.8141327,,,,
86.43263959,11.51358,-6.057007,-2.8267365,,,,
86.43857049,11.550705,-6.7747345,-2.2620087,,,,
86.44696354,11.550705,-6.7747345,-2.2620087,,,,
86.45259952,11.514481,-8.4479065,-0.85372925,,,,
86.45802354,11.514481,-8.4479065,-0.85372925,,,,
86.46405052,10.706238,-8.300018,-0.40830994,,,,
86.47040962,8.620392,-7.2868347,0.35124207,,,,
86.47560858,7.8061523,-6.8377075,0.5118866,,,,
86.48182153,7.0301056,-6.5539093,0.46055603,,,,
86.48750161,6.4155273,-6.377304,0.2920227,,,,
86.49290465,5.829254,-6.260254,0.14489746,,,,
86.49916958,5.327545,-6.1255493,0.20596313,,,,
86.50513267,4.5971375,-6.0670776,0.83657837,,,,
86.51034545,4.4300995,-6.12825,1.0830536,,,,
86.5165696,4.454941,-6.4991302,1.2497864,,,,
86.52214765,4.7165833,-7.0138702,1.2444,,,,
86.52754544,4.993225,-7.659149,1.1952515,,,,
86.53355264,5.4490814,-8.397003,1.123169,,,,
86.53971361,5.969055,-10.241592,0.875,,,,
86.54509257,6.2384644,-11.247696,0.8256073,,,,
86.55113148,6.524338,-12.060425,0.94654846,,,,
86.55692147,6.565689,-12.778564,1.1042023,,,,
86.57867145,6.9012146,-13.270859,1.21492,,,,
86.60240745,7.255356,-8.694855,-3.125183,,,,
86.6239066,5.8668213,-5.245178,-2.6438446,,,,
86.64699363,5.784958,-4.008713,-2.2458496,,,,
86.71830248,6.1681213,-3.0348663,-2.8928986,,,,
86.75822567,5.2498627,-2.6552734,-3.5986328,,,,
86.79098462,5.2111053,-5.1876984,-3.4209442,,,,
86.81964444,4.237015,-6.257263,-4.31839,,,,
86.83202766,4.836624,-6.004013,-4.672226,,,,
86.84246754,5.335785,-5.737442,-5.1441345,,,,
86.85383867,5.832245,-5.4175873,-5.4822693,,,,
86.86624764,6.4099884,-5.322708,-5.9127197,,,,
86.87357759,6.829895,-5.6525726,-6.2651978,,,,
86.88162254,7.11586,-5.8495636,-6.397812,,,,
86.90209555,7.4297333,-6.1340485,-6.5550995,,,,
86.92574262,7.820816,-7.900543,-6.8354645,,,,
86.93438863,6.972458,-7.485489,-7.6004333,,,,
86.9437406,6.599182,-7.021805,-8.13269,,,,
86.95151257,6.5815125,-6.8791656,-8.245087,,,,
86.96443748,6.7688446,-6.7180176,-7.901367,,,,
86.97528552,6.957947,-6.7960815,-7.642502,,,,
86.98309349,7.715927,-7.602127,-6.309601,,,,
86.99169349,8.492416,-8.273376,-5.990097,,,,
86.99918651,9.601334,-9.53064,-4.6665344,,,,
87.00664352,9.796066,-9.782089,-3.7843628,,,,
87.01440262,9.2074585,-8.814896,-1.8325195,,,,
87.02154063,8.311447,-8.238953,-1.0219574,,,,
87.02972745,6.861847,-7.4227753,-0.1242218,,,,
87.0370705,6.0017853,-6.909149,0.16500854,,,,
87.04413461,5.711426,-6.6896515,0.20674133,,,,
87.05259751,5.85141,-6.4093323,0.16824341,,,,
87.05977057,6.019638,-6.3201294,0.23590088,,,,
87.0667386,6.2059784,-6.2640076,0.33242798,,,,
87.07333254,7.1137695,-6.388687,0.43466187,,,,
87.08084964,7.5760193,-6.716385,0.5070343,,,,
87.08803057,9.363388,-7.301529,0.6834717,,,,
87.09587168,10.112335,-7.2780457,0.3137207,,,,
87.10300755,10.614029,-7.2612762,-0.879776,,,,
87.10930561,10.705353,-7.313858,-1.3499756,,,,
87.11574458,10.631699,-7.2687683,-1.6021118,,,,
87.12330054,10.165024,-7.116684,-1.6649628,,,,
87.13088249,9.736465,-7.0829163,-1.4441376,,,,
87.13791846,8.971466,-6.8491516,-0.78681946,,,,
87.14425062,8.605103,-6.628006,-0.4237213,,,,
87.15196465,8.278946,-6.4486237,-0.09162903,,,,
87.1573336,7.981262,-6.181534,0.14160156,,,,
87.16314363,7.6700897,-5.9296417,0.24038696,,,,
87.16900658,7.4743347,-5.659622,0.32255554,,,,
87.17449759,6.891342,-5.082016,0.08860779,,,,
87.18026351,6.5568237,-4.7713013,-0.049240112,,,,
87.18782066,6.169464,-4.537506,-0.24021912,,,,
87.19455551,5.75441,-4.3435364,-0.7259064,,,,
87.20047664,5.75441,-4.3435364,-0.7259064,,,,
87.20662164,5.5223846,-4.310898,-1.2592468,,,,
87.21203064,5.303604,-4.2749786,-1.4799652,,,,
87.41079663,5.088562,-4.270813,-1.7081909,,,,
87.44645857,7.8349,-6.696411,-3.8572388,,,,
87.46985864,8.201294,-7.00354,-4.9359436,,,,
87.49426245,8.579666,-5.8148346,-3.85141,,,,
87.52557658,8.631149,-4.7533417,-4.334259,,,,
87.54779457,9.891052,-5.979889,-2.914734,,,,
87.56903457,11.0416565,-10.449341,-0.42132568,,,,
87.58062648,8.619476,-9.080124,0.5864258,,,,
87.61921955,4.848297,-7.585785,1.732193,,,,
87.64189745,3.940216,-10.222137,1.2993164,,,,
87.65148045,4.8228455,-11.954163,0.7648468,,,,
87.66154839,6.391876,-13.163391,-0.14666748,,,,
87.67046643,8.155975,-11.702881,-2.9418945,,,,
87.67810751,7.8414764,-10.919174,-4.146408,,,,
87.68789555,7.7019653,-9.39624,-5.158951,,,,
87.69507552,7.67894,-8.742706,-5.366989,,,,
87.70130945,7.508301,-8.013245,-5.4384155,,,,
87.7077675,6.960602,-6.4368896,-4.4873505,,,,
87.71504355,6.6920776,-5.7878723,-3.8525848,,,,
87.72102142,6.29953,-4.9365387,-3.0716095,,,,
87.72720648,6.29953,-4.9365387,-3.0716095,,,,
87.73573447,5.956482,-4.6365814,-3.2536163,,,,
87.74155761,5.552658,-4.6198273,-3.5538635,,,,
87.74717856,5.552658,-4.6198273,-3.5538635,,,,
87.75641848,4.933304,-4.515213,-3.4270935,,,,
87.76251246,4.7014008,-4.455414,-3.1432953,,,,
87.76859952,4.4977875,-4.477539,-2.5516052,,,,
87.77512146,4.6004333,-4.464157,-2.3703766,,,,
87.78100039,4.5157166,-4.4809265,-2.1816406,,,,
87.78669239,4.466034,-4.467163,-2.132553,,,,
87.79281045,4.4595947,-4.554718,-2.208435,,,,
87.80551244,4.4595947,-4.554718,-2.208435,,,,
87.82693554,4.4897614,-4.5549164,-2.0549774,,,,
87.84940649,4.6007233,-4.8970337,-2.5345764,,,,
87.86143042,4.6007233,-5.091614,-2.8426056,,,,
87.87170959,4.5588226,-5.288574,-3.1441956,,,,
87.88007761,4.6435394,-5.493622,-3.798111,,,,
87.88855339,4.5523834,-5.5345,-4.160034,,,,
87.89829041,4.3587646,-5.6328125,-5.0118866,,,,
87.9167874,4.3097687,-5.6908875,-5.0000153,,,,
88.0758834,7.388748,-7.3789063,-6.5989075,,,,
88.10426856,6.507324,-7.134445,-7.3563385,,,,
88.11564256,7.566681,-11.361145,-2.030777,,,,
88.12944556,8.466812,-12.179718,-0.5447998,,,,
88.1400354,8.232727,-10.7361145,0.08174133,,,,
88.1617005,7.299362,-8.643372,0.5249176,,,,
88.17417861,5.385742,-6.415634,0.47094727,,,,
88.18322755,5.4341125,-6.5247345,0.41340637,,,,
88.19122649,5.6114807,-6.7044983,0.47836304,,,,
88.20039154,6.5909576,-7.7628326,0.61875916,,,,
88.20916749,6.9661865,-8.248383,0.5774536,,,,
88.21904541,7.8516693,-9.06543,-0.10914612,,,,
88.22749139,8.196793,-9.290863,-0.5908966,,,,
88.23565246,8.804382,-9.3098755,-2.5282898,,,,
88.24477459,8.778732,-9.146576,-3.040924,,,,
88.25186039,8.6545105,-8.398209,-3.3583832,,,,
88.25781346,8.44931,-7.934662,-3.1816254,,,,
88.26524855,7.993103,-7.4055634,-2.8300323,,,,
88.27155639,7.331375,-6.5590057,-2.3289185,,,,
88.27862955,6.8007965,-6.117279,-2.1174927,,,,
88.28499342,6.456085,-5.8137817,-2.1523132,,,,
88.29158259,5.693619,-5.3481293,-2.1457214,,,,
88.29842855,5.5010223,-5.1660004,-2.1979523,,,,
88.30673743,5.3179626,-4.9359436,-2.1618805,,,,
88.31420542,5.152725,-4.801834,-2.1337433,,,,
88.32168056,4.945999,-4.6214447,-2.319931,,,,
88.32723642,4.9228363,-4.579422,-2.3750153,,,,
88.33448745,4.886444,-4.6174316,-2.4922028,,,,
88.34057642,4.7414246,-4.6659393,-2.6216736,,,,
88.35569144,4.7414246,-4.6659393,-2.6216736,,,,
88.37688662,4.8270416,-4.497406,-2.7881165,,,,
88.39961148,4.6062775,-4.561615,-2.789627,,,,
88.41707541,5.3229218,-4.8856506,-2.556961,,,,
88.42765642,6.9901276,-3.7987213,-2.436386,,,,
88.43686653,7.331421,-3.548584,-2.4339905,,,,
88.45027853,7.959564,-2.8960266,-2.2189026,,,,
88.4599135,8.1923065,-2.8243408,-2.241516,,,,
88.46861959,8.407852,-2.968048,-2.5061646,,,,
88.47650839,8.462067,-3.0373993,-2.694336,,,,
88.4848044,8.556625,-3.1007843,-3.235199,,,,
88.49235345,8.560654,-3.1445007,-3.6342316,,,,
88.50066758,8.518646,-3.1468506,-5.8251343,,,,
88.51577855,8.449753,-3.0669708,-7.3498993,,,,
88.5357864,7.520569,-4.917984,-3.9633636,,,,
88.71424938,7.8404236,-6.286606,-3.876709,,,,
88.73616553,4.504898,-6.553772,-0.087753296,,,,
88.75907255,4.843506,-7.0786743,0.8262024,,,,
88.77629543,6.223938,-9.850189,0.92707825,,,,
88.78841258,7.0381775,-10.824722,0.8230591,,,,
88.80286551,6.7560425,-10.364319,0.67233276,,,,
88.8189366,6.066086,-8.387024,-0.5884094,,,,
88.83504439,5.7431946,-6.583252,-1.0670166,,,,
88.84877659,5.535736,-5.646057,-2.057663,,,,
88.86000157,5.3278503,-4.871887,-2.1430206,,,,
88.87111259,5.711914,-4.556366,-2.2880554,,,,
88.88499046,6.063339,-4.089981,-2.5757294,,,,
88.8950286,6.2010345,-3.7615967,-3.2416382,,,,
88.90300847,6.5348206,-3.1651459,-4.0678253,,,,
88.91093446,6.5429077,-2.812973,-4.4447174,,,,
88.91930843,6.45282,-2.1161652,-4.562332,,,,
88.93936039,6.078598,-1.6724548,-4.725815,,,,
88.96680356,5.682724,-2.9307556,-4.056015,,,,
88.97833539,5.458664,-4.7384644,-2.5079498,,,,
88.9970255,5.288025,-5.5504,-2.395523,,,,
89.02002049,4.121933,-6.122116,-3.9507904,,,,
89.03808762,4.5313416,-5.234665,-4.283127,,,,
89.05084659,5.333542,-5.111801,-5.05867,,,,
89.06269146,5.8041077,-5.132324,-5.239792,,,,
89.07361747,6.5164185,-5.5074005,-5.1779785,,,,
89.08460856,7.287689,-6.2042847,-4.9732056,,,,
89.09666444,7.595413,-6.454239,-4.9236755,,,,
89.10556556,7.8125763,-6.6440277,-5.2016296,,,,
89.11334444,7.852707,-6.6526794,-5.4841614,,,,
89.12114049,8.007324,-6.601959,-6.181534,,,,
89.12914754,8.130493,-6.589096,-6.562607,,,,
89.1378615,8.290497,-6.4799805,-7.8764496,,,,
89.14524961,8.247467,-6.4004974,-8.176559,,,,
89.15352655,8.191162,-6.3263855,-8.674545,,,,
89.16019059,8.133194,-6.183487,-8.718658,,,,
89.16641761,7.981476,-6.1380615,-8.743301,,,,
89.17223454,7.686859,-6.0766144,-8.809662,,,,
89.17830659,7.686859,-6.0766144,-8.809662,,,,
89.18521739,7.287369,-6.1692505,-8.636185,,,,
89.19226457,7.1492004,-6.3069305,-8.108551,,,,
89.19814158,6.997467,-6.9752655,-7.3308716,,,,
89.36026145,7.673233,-11.138443,-4.8582764,,,,
89.40677858,7.5032196,-5.0125732,-0.42625427,,,,
89.43191958,5.19104,-4.4665527,-1.9625092,,,,
89.45561243,4.536667,-4.2504272,-2.9365997,,,,
89.47037459,3.9972382,-3.8702545,-3.3173676,,,,
89.48194147,3.8691254,-3.922348,-3.766388,,,,
89.4918604,3.6459656,-3.96875,-4.1479187,,,,
89.50507856,3.6679535,-4.0139465,-4.2339783,,,,
89.51912356,4.286438,-4.029022,-3.6730347,,,,
89.52877546,4.609558,-4.041336,-3.026703,,,,
89.54035951,5.5492554,-3.8993683,-2.1972504,,,,
89.54994441,6.0266724,-3.6692657,-1.7900848,,,,
89.56095148,7.3027954,-3.4282684,-1.3820801,,,,
89.57102443,7.8154297,-3.4774475,-1.5325012,,,,
89.57986356,7.9737854,-3.4571686,-1.5967102,,,,
89.5881064,8.259506,-3.4938354,-1.8040161,,,,
89.59637738,8.593796,-3.4694214,-2.518341,,,,
89.60714556,8.747452,-3.4760132,-3.526474,,,,
89.61702348,8.98439,-3.5852814,-4.9542084,,,,
89.62495042,8.951767,-4.1209717,-5.140106,,,,
89.63257648,8.779587,-5.346634,-5.0931244,,,,
89.64030958,8.6466675,-5.88945,-5.1321716,,,,
89.64851547,8.676056,-6.776947,-5.609787,,,,
89.65612961,8.844299,-7.080475,-5.827713,,,,
89.66466356,9.435272,-7.139496,-5.862442,,,,
89.67570139,9.743591,-6.1576843,-5.488617,,,,
89.68209649,9.986862,-5.3396606,-4.788086,,,,
89.70231558,9.986862,-5.3396606,-4.788086,,,,
89.74586249,10.562042,-5.1687164,-4.2406616,,,,
89.7733245,9.495819,-7.0611725,-2.175354,,,,
89.78665448,9.095444,-8.027603,-1.3701172,,,,
89.79808355,7.6895447,-7.4744263,-0.9156952,,,,
89.8077376,5.922943,-7.0664063,0.10671997,,,,
89.81677557,5.5200043,-7.1004333,0.21476746,,,,
89.82576943,4.9578247,-7.288147,0.73902893,,,,
89.97988058,5.1802673,-7.97493,1.45784,,,,
90.02556349,5.9468994,-1.8772125,-2.7519073,,,,
90.0648346,4.475952,-2.2658691,-2.6006317,,,,
90.09092356,5.2094574,-4.652008,-2.57872,,,,
90.10450459,4.944977,-5.96286,-3.0608368,,,,
90.12017156,4.361145,-6.545456,-3.4963074,,,,
90.1363206,4.425308,-6.3985596,-4.042984,,,,
90.15094758,4.7442627,-6.0697174,-4.390991,,,,
90.16251446,5.5880127,-5.484009,-5.467224,,,,
90.17438651,6.0250244,-5.1104584,-6.0659943,,,,
90.18619348,6.6145935,-4.9622803,-6.2647552,,,,
90.19817759,7.7708282,-5.217041,-6.478943,,,,
90.20842148,8.45813,-5.8067474,-6.5763702,,,,
90.21752454,8.690872,-6.00058,-6.6145325,,,,
90.22640754,8.975769,-6.256439,-6.332184,,,,
90.23527051,8.912247,-6.519806,-5.812729,,,,
90.24419857,8.801483,-6.8065643,-6.1213684,,,,
90.26189638,6.629715,-7.593567,-9.507294,,,,
90.26837851,6.276169,-7.71434,-9.8293915,,,,
90.27520061,5.964264,-7.416641,-9.203461,,,,
90.28135038,6.3201904,-7.181671,-8.736328,,,,
90.28859139,6.829376,-7.13031,-8.203629,,,,
90.29542852,7.3657227,-7.3325653,-7.329895,,,,
90.30166055,8.222702,-8.278015,-5.412506,,,,
90.30931545,8.588348,-8.722992,-4.9626007,,,,
90.31538845,8.597321,-9.005875,-4.3908386,,,,
90.32131339,8.597321,-9.005875,-4.3908386,,,,
90.32794143,8.423706,-8.683945,-3.5216675,,,,
90.33615352,7.6453857,-8.173447,-2.576416,,,,
90.3425305,7.2739105,-7.894104,-1.9807892,,,,
90.34876657,6.8071747,-7.564102,-1.4217224,,,,
90.35544349,6.5857086,-7.170288,-0.85913086,,,,
90.3613155,6.377075,-6.7747498,-0.41389465,,,,
90.36776353,6.02623,-5.8268127,0.07963562,,,,
90.37402249,6.1347046,-5.385849,0.20124817,,,,
90.38995458,6.305069,-5.0998383,0.3065338,,,,
90.41059042,8.931961,-5.837021,0.48684692,,,,
90.43318439,11.14328,-7.1095123,-0.49960327,,,,
90.44390751,10.694275,-7.8408203,-1.2141571,,,,
90.47057057,9.844116,-7.8274994,-1.338974,,,,
90.61793447,3.5555573,-2.822235,-4.2140656,,,,
90.6525364,6.3197327,-4.058853,-2.9524689,,,,
90.66954542,7.5641327,-3.3146667,-2.7399292,,,,
90.68229342,8.141571,-3.3419952,-3.5854187,,,,
90.69602157,8.297379,-3.3996887,-3.615219,,,,
90.70453549,8.598236,-3.7190857,-3.3884583,,,,
90.71260549,8.447968,-3.7744598,-3.3335419,,,,
90.72146441,8.943558,-4.5910034,-3.5518494,,,,
90.72937656,9.024796,-5.0423584,-3.7975311,,,,
90.74699141,8.892487,-6.0052185,-4.380356,,,,
90.76986958,9.079437,-7.447174,-5.536743,,,,
90.79567553,9.6727295,-6.6688843,-4.2363586,,,,
90.81941439,11.294754,-5.0170593,-4.7865753,,,,
90.84017159,11.272003,-4.618622,-5.8031616,,,,
90.85627151,10.4734955,-5.451874,-3.9792328,,,,
90.8676746,10.488907,-6.278824,-2.3989716,,,,
90.87612058,9.93692,-6.7743835,-2.3703766,,,,
90.88359858,8.933807,-6.4216003,-2.206482,,,,
90.89117647,8.279678,-6.131241,-1.769989,,,,
90.90498854,6.948715,-5.757141,-1.0336456,,,,
90.91386343,5.8663483,-5.8863373,-0.76187134,,,,
90.92260242,5.0994415,-5.843567,-0.4813385,,,,
90.93080545,4.9865875,-6.2520294,0.08921814,,,,
90.93901659,5.230255,-6.6847534,0.44822693,,,,
90.94693852,6.025833,-7.8593445,1.050003,,,,
90.95577742,6.25972,-8.378143,1.4243164,,,,
90.96388842,6.750351,-9.626144,1.8505707,,,,
90.97175551,7.4526215,-10.931442,1.6664734,,,,
90.97837139,7.4683533,-11.552444,1.3795624,,,,
90.98453451,7.6091766,-11.90657,1.2297211,,,,
90.99032546,7.680725,-11.978683,1.2248077,,,,
90.99662353,7.680725,-11.978683,1.2248077,,,,
91.0025704,7.6205597,-11.0121155,0.5636749,,,,
91.0084324,7.4096527,-10.32196,-0.052383423,,,,
91.01446749,7.1824493,-9.516571,-0.4889679,,,,
91.02070857,6.706482,-8.07901,-1.0782013,,,,
91.02693153,6.4225616,-7.4262238,-1.3739929,,,,
91.0327704,6.113785,-6.8800507,-1.5919342,,,,
91.03856851,5.999283,-6.4632263,-1.8149414,,,,
91.04462744,5.7479706,-6.0715485,-1.9378052,,,,
91.0502925,5.6147766,-5.782791,-2.2503357,,,,
91.05608154,5.684372,-5.1095734,-2.9527588,,,,
91.06166841,5.50412,-4.667053,-2.9886932,,,,
91.0677476,5.333832,-4.260315,-2.7569885,,,,
91.07340146,5.1341553,-3.9212036,-2.4824066,,,,
91.07901145,5.085373,-3.7241821,-2.3154602,,,,
91.2536955,4.6742096,-6.327423,-4.1515503,,,,
91.28335739,6.351471,-5.3417053,-5.0303955,,,,
91.29484559,7.0169067,-5.647049,-5.5332947,,,,
91.30694939,7.910019,-6.2804565,-5.918396,,,,
91.31999446,8.050079,-6.4420776,-5.958069,,,,
