Time, x, y, z,,,,,,,,,,,,,,,,,,
64.77151989,-0.153,9.5,2.298,,,,,,,,,,,,,,,,,,
64.79598474,-0.153,9.5,2.298,,,,,,,,,,,,,,,,,,
64.80913185,-0.153,9.5,2.298,,,,,,,,,,,,,,,,,,
64.8351438,-0.153,9.5,2.298,,,,,,,,,,,,,,,,,,
64.84656786,-0.153,9.5,2.298,,,,,,,,,,,,,,,,,,
64.85699677,-0.153,9.653,2.451,,,,,,,,,,,,,,,,,,
64.86732887,-0.153,9.653,2.451,,,,,,,,,,,,,,,,,,
64.8777728,-0.153,9.653,2.451,,,,,,,,,,,,,,,,,,
64.88859986,-0.153,9.653,2.451,,,,,,,,,,,,,,,,,,
64.89868974,-0.153,9.653,2.451,,,,,,,,,,,,,,,,,,
64.91184877,-0.153,9.653,2.451,,,,,,,,,,,,,,,,,,
64.92231487,-0.153,9.653,2.451,,,,,,,,,,,,,,,,,,
64.93288588,-0.153,9.653,2.451,,,,,,,,,,,,,,,,,,
64.94327067,-0.153,9.653,2.451,,,,,,,,,,,,,,,,,,
64.95402478,-0.153,9.653,2.451,,,,,,,,,,,,,,,,,,
64.96489572,-0.153,9.653,2.451,,,,,,,,,,,,,,,,,,
65.64412879,-0.153,9.653,2.451,,,,,,,,,,,,,,,,,,
65.65452575,-0.153,10.113,1.225,,,,,,,,,,,,,,,,,,
65.66480683,-0.153,10.113,1.225,,,,,,,,,,,,,,,,,,
65.67504477,-0.153,10.113,1.225,,,,,,,,,,,,,,,,,,
65.6854217,-0.153,10.113,1.225,,,,,,,,,,,,,,,,,,
65.70018672,-0.153,10.113,1.225,,,,,,,,,,,,,,,,,,
65.72616076,-0.153,10.113,1.225,,,,,,,,,,,,,,,,,,
65.7485237,-0.153,10.113,1.225,,,,,,,,,,,,,,,,,,
65.7674148,-0.153,10.113,1.225,,,,,,,,,,,,,,,,,,
65.78746485,-0.153,10.113,1.225,,,,,,,,,,,,,,,,,,
65.81014991,-0.153,10.113,1.225,,,,,,,,,,,,,,,,,,
65.82100677,-0.153,10.113,1.225,,,,,,,,,,,,,,,,,,
65.83373284,-0.153,10.113,1.225,,,,,,,,,,,,,,,,,,
65.84526682,-0.153,10.113,1.225,,,,,,,,,,,,,,,,,,
65.85663795,0,9.96,3.371,,,,,,,,,,,,,,,,,,
65.86685896,0,9.96,3.371,,,,,,,,,,,,,,,,,,
65.87684584,0,9.96,3.371,,,,,,,,,,,,,,,,,,
65.88722897,0,9.96,3.371,,,,,,,,,,,,,,,,,,
65.89700294,0,9.96,3.371,,,,,,,,,,,,,,,,,,
65.90688491,0,9.96,3.371,,,,,,,,,,,,,,,,,,
65.91679192,0,9.96,3.371,,,,,,,,,,,,,,,,,,
65.93106484,0,9.96,3.371,,,,,,,,,,,,,,,,,,
65.94105887,0,9.96,3.371,,,,,,,,,,,,,,,,,,
65.95117092,0,9.96,3.371,,,,,,,,,,,,,,,,,,
65.96112776,0,9.96,3.371,,,,,,,,,,,,,,,,,,
65.97136283,0,9.96,3.371,,,,,,,,,,,,,,,,,,
65.98163295,0,9.96,3.371,,,,,,,,,,,,,,,,,,
65.99175096,0,9.96,3.371,,,,,,,,,,,,,,,,,,
66.00218081,0,9.96,3.371,,,,,,,,,,,,,,,,,,
66.01251888,0,9.96,3.371,,,,,,,,,,,,,,,,,,
66.02282286,0,9.96,3.371,,,,,,,,,,,,,,,,,,
66.03529787,0,9.96,3.371,,,,,,,,,,,,,,,,,,
66.04521394,0,9.96,3.371,,,,,,,,,,,,,,,,,,
66.05524397,0,9.96,3.371,,,,,,,,,,,,,,,,,,
66.06538987,0,9.96,3.371,,,,,,,,,,,,,,,,,,
66.07533383,0,9.96,3.371,,,,,,,,,,,,,,,,,,
66.08541393,0,9.96,3.371,,,,,,,,,,,,,,,,,,
66.09552288,0,9.96,3.371,,,,,,,,,,,,,,,,,,
66.10548496,0,9.96,3.371,,,,,,,,,,,,,,,,,,
66.1158669,0,9.96,3.371,,,,,,,,,,,,,,,,,,
66.12628198,0,9.96,3.371,,,,,,,,,,,,,,,,,,
66.8086369,0,9.96,3.371,,,,,,,,,,,,,,,,,,
66.82380486,-0.153,9.807,1.685,,,,,,,,,,,,,,,,,,
66.85055399,-0.153,9.807,1.685,,,,,,,,,,,,,,,,,,
66.87240481,-0.306,9.5,1.992,,,,,,,,,,,,,,,,,,
66.89434695,-0.306,9.5,1.992,,,,,,,,,,,,,,,,,,
66.91932678,-0.306,9.5,1.992,,,,,,,,,,,,,,,,,,
66.94637489,-0.306,9.5,1.992,,,,,,,,,,,,,,,,,,
66.98074293,-0.306,9.5,1.992,,,,,,,,,,,,,,,,,,
66.99726987,-0.306,9.5,1.992,,,,,,,,,,,,,,,,,,
67.02193499,-0.306,9.5,1.992,,,,,,,,,,,,,,,,,,
67.04577875,-0.306,9.5,1.992,,,,,,,,,,,,,,,,,,
67.06709194,-0.306,9.5,1.992,,,,,,,,,,,,,,,,,,
67.09239984,-0.306,9.5,1.992,,,,,,,,,,,,,,,,,,
67.11230087,-0.306,9.5,1.992,,,,,,,,,,,,,,,,,,
67.13647485,-0.306,9.5,1.992,,,,,,,,,,,,,,,,,,
67.1628809,-0.306,9.5,1.992,,,,,,,,,,,,,,,,,,
67.1916039,-0.306,9.5,1.992,,,,,,,,,,,,,,,,,,
67.21553588,-0.306,9.5,1.992,,,,,,,,,,,,,,,,,,
67.24530697,-0.306,9.5,1.992,,,,,,,,,,,,,,,,,,
67.27278495,-0.306,9.5,1.992,,,,,,,,,,,,,,,,,,
67.29953289,-0.306,9.5,1.992,,,,,,,,,,,,,,,,,,
67.56946589,-0.306,9.5,1.992,,,,,,,,,,,,,,,,,,
67.59403206,-0.153,9.653,1.532,,,,,,,,,,,,,,,,,,
67.60979105,-0.153,9.653,1.532,,,,,,,,,,,,,,,,,,
67.64136601,-0.153,9.653,1.532,,,,,,,,,,,,,,,,,,
67.65945197,-0.153,9.653,1.532,,,,,,,,,,,,,,,,,,
67.67926885,-0.153,9.653,1.532,,,,,,,,,,,,,,,,,,
67.70373798,-0.153,9.653,1.532,,,,,,,,,,,,,,,,,,
67.72715188,-0.153,9.653,1.532,,,,,,,,,,,,,,,,,,
67.75301791,-0.153,9.653,1.532,,,,,,,,,,,,,,,,,,
67.77893401,-0.153,9.653,1.532,,,,,,,,,,,,,,,,,,
67.80378104,-0.153,9.653,1.532,,,,,,,,,,,,,,,,,,
67.82671095,-0.153,9.653,1.532,,,,,,,,,,,,,,,,,,
67.849818,-0.153,9.653,1.532,,,,,,,,,,,,,,,,,,
67.87982894,-0.153,9.653,1.532,,,,,,,,,,,,,,,,,,
67.90372993,-0.612,10.113,1.379,,,,,,,,,,,,,,,,,,
67.925133,-0.612,10.113,1.379,,,,,,,,,,,,,,,,,,
67.94907499,-0.612,10.113,1.379,,,,,,,,,,,,,,,,,,
67.97491098,-0.612,10.113,1.379,,,,,,,,,,,,,,,,,,
67.998873,-0.612,10.113,1.379,,,,,,,,,,,,,,,,,,
68.02254296,-0.612,10.113,1.379,,,,,,,,,,,,,,,,,,
68.04423905,-0.612,10.113,1.379,,,,,,,,,,,,,,,,,,
68.39027191,-0.612,10.113,1.379,,,,,,,,,,,,,,,,,,
68.41162206,-0.766,10.266,1.225,,,,,,,,,,,,,,,,,,
68.43537308,-0.766,10.266,1.225,,,,,,,,,,,,,,,,,,
68.45397807,-0.766,10.266,1.225,,,,,,,,,,,,,,,,,,
68.47952391,-0.766,10.266,1.225,,,,,,,,,,,,,,,,,,
68.50208999,-0.766,10.266,1.225,,,,,,,,,,,,,,,,,,
68.52562905,-0.766,10.266,1.225,,,,,,,,,,,,,,,,,,
68.82955194,-0.766,10.266,1.225,,,,,,,,,,,,,,,,,,
68.84051205,-0.766,10.266,1.225,,,,,,,,,,,,,,,,,,
68.86668588,-0.766,10.266,1.225,,,,,,,,,,,,,,,,,,
68.89453698,-0.612,9.96,1.685,,,,,,,,,,,,,,,,,,
68.91928388,-0.612,9.96,1.685,,,,,,,,,,,,,,,,,,
68.94466592,-0.612,9.96,1.685,,,,,,,,,,,,,,,,,,
68.96809507,-0.612,9.96,1.685,,,,,,,,,,,,,,,,,,
68.9957409,-0.612,9.96,1.685,,,,,,,,,,,,,,,,,,
69.02183987,-0.612,9.96,1.685,,,,,,,,,,,,,,,,,,
69.03504086,-0.612,9.96,1.685,,,,,,,,,,,,,,,,,,
69.04540897,-0.612,9.96,1.685,,,,,,,,,,,,,,,,,,
69.06769491,-0.612,9.96,1.685,,,,,,,,,,,,,,,,,,
69.09485699,-0.612,9.96,1.685,,,,,,,,,,,,,,,,,,
69.11908985,-0.612,9.96,1.685,,,,,,,,,,,,,,,,,,
69.14485789,-0.612,9.96,1.685,,,,,,,,,,,,,,,,,,
69.16552902,-0.612,9.96,1.685,,,,,,,,,,,,,,,,,,
69.195256,-0.612,9.96,1.685,,,,,,,,,,,,,,,,,,
69.21914102,-0.612,9.96,1.685,,,,,,,,,,,,,,,,,,
69.24399806,-0.612,9.96,1.685,,,,,,,,,,,,,,,,,,
69.26704885,-0.612,9.96,1.685,,,,,,,,,,,,,,,,,,
69.2946489,-0.612,9.96,1.685,,,,,,,,,,,,,,,,,,
69.30925299,-0.612,9.96,1.685,,,,,,,,,,,,,,,,,,
69.31981207,-0.612,9.96,1.685,,,,,,,,,,,,,,,,,,
69.33736802,-0.612,9.96,1.685,,,,,,,,,,,,,,,,,,
69.3476739,-0.612,9.96,1.685,,,,,,,,,,,,,,,,,,
69.35852505,-0.612,9.96,1.685,,,,,,,,,,,,,,,,,,
69.370255,-0.612,9.96,1.685,,,,,,,,,,,,,,,,,,
69.38079501,-0.612,9.653,0.306,,,,,,,,,,,,,,,,,,
69.7448969,-0.612,9.653,0.306,,,,,,,,,,,,,,,,,,
69.78093291,-0.612,9.653,0.306,,,,,,,,,,,,,,,,,,
69.79811407,-0.612,9.653,0.306,,,,,,,,,,,,,,,,,,
69.81835104,-0.612,9.653,0.306,,,,,,,,,,,,,,,,,,
69.83495093,-0.612,9.653,0.306,,,,,,,,,,,,,,,,,,
69.86183287,-0.612,9.653,0.306,,,,,,,,,,,,,,,,,,
69.887074,-0.612,9.653,0.306,,,,,,,,,,,,,,,,,,
69.91264201,-0.766,9.96,1.072,,,,,,,,,,,,,,,,,,
69.93535305,-0.766,9.96,1.072,,,,,,,,,,,,,,,,,,
69.96183587,-0.766,9.96,1.072,,,,,,,,,,,,,,,,,,
69.98547197,-0.766,9.96,1.072,,,,,,,,,,,,,,,,,,
70.01886202,-0.766,9.96,1.072,,,,,,,,,,,,,,,,,,
70.03504086,-0.766,9.96,1.072,,,,,,,,,,,,,,,,,,
70.05583693,-0.766,9.96,1.072,,,,,,,,,,,,,,,,,,
70.08308698,-0.766,9.96,1.072,,,,,,,,,,,,,,,,,,
70.10698701,-0.766,9.96,1.072,,,,,,,,,,,,,,,,,,
70.13399697,-0.766,9.96,1.072,,,,,,,,,,,,,,,,,,
70.15882588,-0.766,9.96,1.072,,,,,,,,,,,,,,,,,,
70.18580986,-0.766,9.96,1.072,,,,,,,,,,,,,,,,,,
70.21074797,-0.766,9.96,1.072,,,,,,,,,,,,,,,,,,
70.2356,-0.766,9.96,1.072,,,,,,,,,,,,,,,,,,
70.53917385,-0.766,9.96,1.072,,,,,,,,,,,,,,,,,,
70.55007888,0,10.113,0.766,,,,,,,,,,,,,,,,,,
70.56067706,0,10.113,0.766,,,,,,,,,,,,,,,,,,
70.57114888,0,10.113,0.766,,,,,,,,,,,,,,,,,,
70.58368493,0,10.113,0.766,,,,,,,,,,,,,,,,,,
70.59392692,0,10.113,0.766,,,,,,,,,,,,,,,,,,
70.60423995,0,10.113,0.766,,,,,,,,,,,,,,,,,,
70.61605907,0,10.113,0.766,,,,,,,,,,,,,,,,,,
70.62641407,0,10.113,0.766,,,,,,,,,,,,,,,,,,
70.63653303,0,10.113,0.766,,,,,,,,,,,,,,,,,,
70.64694501,0,10.113,0.766,,,,,,,,,,,,,,,,,,
70.65734507,0,10.113,0.766,,,,,,,,,,,,,,,,,,
70.66756607,0,10.113,0.766,,,,,,,,,,,,,,,,,,
70.67805696,0,10.113,0.766,,,,,,,,,,,,,,,,,,
70.68832685,0,10.113,0.766,,,,,,,,,,,,,,,,,,
70.70812489,0,10.113,0.766,,,,,,,,,,,,,,,,,,
70.74461199,0,10.113,0.766,,,,,,,,,,,,,,,,,,
70.75751496,0,10.113,0.766,,,,,,,,,,,,,,,,,,
70.7681749,0,10.113,0.766,,,,,,,,,,,,,,,,,,
70.78440906,0,10.113,0.766,,,,,,,,,,,,,,,,,,
70.81163288,0,10.113,0.766,,,,,,,,,,,,,,,,,,
70.83986999,0,10.113,0.766,,,,,,,,,,,,,,,,,,
70.861758,0,10.113,0.766,,,,,,,,,,,,,,,,,,
70.89046408,0,10.113,0.766,,,,,,,,,,,,,,,,,,
70.91285206,-0.153,9.807,2.604,,,,,,,,,,,,,,,,,,
70.94098402,-0.153,9.807,2.604,,,,,,,,,,,,,,,,,,
70.96488,-0.153,9.807,2.604,,,,,,,,,,,,,,,,,,
70.99052597,-0.153,9.807,2.604,,,,,,,,,,,,,,,,,,
71.01472689,-0.153,9.807,2.604,,,,,,,,,,,,,,,,,,
71.48519588,-0.153,9.807,2.604,,,,,,,,,,,,,,,,,,
71.5033989,0,9.96,2.604,,,,,,,,,,,,,,,,,,
71.73941399,0,9.96,2.604,,,,,,,,,,,,,,,,,,
71.75288201,0,9.96,2.604,,,,,,,,,,,,,,,,,,
71.77953292,0,9.96,2.604,,,,,,,,,,,,,,,,,,
71.81057788,0,9.96,2.604,,,,,,,,,,,,,,,,,,
71.83755303,0,9.96,2.604,,,,,,,,,,,,,,,,,,
71.84810902,0,9.96,2.604,,,,,,,,,,,,,,,,,,
71.85827685,0,9.96,2.604,,,,,,,,,,,,,,,,,,
71.88821507,0,9.96,2.604,,,,,,,,,,,,,,,,,,
71.92430688,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
71.97900606,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
71.99189187,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
72.00237204,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
72.01260091,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
72.02927495,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
72.04050494,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
72.05032707,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
72.06063295,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
72.07089997,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
72.08095003,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
72.09131504,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
72.10114099,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
72.11165,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
72.12160803,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
72.13181997,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
72.14298988,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
72.15320803,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
72.16358591,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
72.17359591,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
72.183908,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
72.19407488,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
72.20440293,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
72.21486784,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
72.22503806,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
72.23491694,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
72.24631692,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
72.25652386,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
72.26662398,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
72.27745796,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
72.28764392,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
72.29778887,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
72.30800105,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
72.31847692,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
72.32917691,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
72.3393829,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
72.35108686,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
72.36181499,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
72.37171389,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
72.38187099,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
72.39366199,-0.766,10.266,0.919,,,,,,,,,,,,,,,,,,
72.404485,0,10.113,2.298,,,,,,,,,,,,,,,,,,
72.41501595,0,10.113,2.298,,,,,,,,,,,,,,,,,,
72.42557288,0,10.113,2.298,,,,,,,,,,,,,,,,,,
72.43565989,0,10.113,2.298,,,,,,,,,,,,,,,,,,
72.44770599,0,10.113,2.298,,,,,,,,,,,,,,,,,,
72.45770598,0,10.113,2.298,,,,,,,,,,,,,,,,,,
72.46788407,0,10.113,2.298,,,,,,,,,,,,,,,,,,
72.47900988,0,10.113,2.298,,,,,,,,,,,,,,,,,,
73.22005487,0,10.113,2.298,,,,,,,,,,,,,,,,,,
73.23938895,0,9.347,1.072,,,,,,,,,,,,,,,,,,
73.27262999,0,9.347,1.072,,,,,,,,,,,,,,,,,,
73.29463292,0,9.347,1.072,,,,,,,,,,,,,,,,,,
73.31607891,0,9.347,1.072,,,,,,,,,,,,,,,,,,
73.34465695,0,9.347,1.072,,,,,,,,,,,,,,,,,,
73.37705685,0,9.347,1.072,,,,,,,,,,,,,,,,,,
73.40641786,0,9.347,1.072,,,,,,,,,,,,,,,,,,
73.43304087,-0.459,9.653,4.597,,,,,,,,,,,,,,,,,,
73.45583297,-0.459,9.653,4.597,,,,,,,,,,,,,,,,,,
73.468318,-0.459,9.653,4.597,,,,,,,,,,,,,,,,,,
73.48489595,-0.459,9.653,4.597,,,,,,,,,,,,,,,,,,
73.50623299,-0.459,9.653,4.597,,,,,,,,,,,,,,,,,,
73.54966308,-0.459,9.653,4.597,,,,,,,,,,,,,,,,,,
73.56938292,-0.459,9.653,4.597,,,,,,,,,,,,,,,,,,
73.59850408,-0.459,9.653,4.597,,,,,,,,,,,,,,,,,,
73.62110687,-0.459,9.653,4.597,,,,,,,,,,,,,,,,,,
73.64842893,-0.459,9.653,4.597,,,,,,,,,,,,,,,,,,
73.69064189,-0.459,9.653,4.597,,,,,,,,,,,,,,,,,,
73.91652204,-0.459,9.653,4.597,,,,,,,,,,,,,,,,,,
73.93990208,-0.459,9.5,2.911,,,,,,,,,,,,,,,,,,
73.96329499,-0.459,9.5,2.911,,,,,,,,,,,,,,,,,,
73.98094488,-0.459,9.5,2.911,,,,,,,,,,,,,,,,,,
74.00153686,-0.459,9.5,2.911,,,,,,,,,,,,,,,,,,
74.027133,-0.459,9.5,2.911,,,,,,,,,,,,,,,,,,
74.05021597,-0.459,9.5,2.911,,,,,,,,,,,,,,,,,,
74.07740689,-0.459,9.5,2.911,,,,,,,,,,,,,,,,,,
74.09835292,-0.459,9.5,2.911,,,,,,,,,,,,,,,,,,
74.12800385,-0.459,9.5,2.911,,,,,,,,,,,,,,,,,,
74.14091803,-0.459,9.5,2.911,,,,,,,,,,,,,,,,,,
74.16369105,-0.459,9.5,2.911,,,,,,,,,,,,,,,,,,
74.1878369,-0.459,9.5,2.911,,,,,,,,,,,,,,,,,,
74.211864,-0.459,9.5,2.911,,,,,,,,,,,,,,,,,,
74.23329593,-0.459,9.5,2.911,,,,,,,,,,,,,,,,,,
74.24953485,-0.459,9.5,2.911,,,,,,,,,,,,,,,,,,
74.27640487,-0.459,9.5,2.911,,,,,,,,,,,,,,,,,,
74.29869295,-0.459,9.5,2.911,,,,,,,,,,,,,,,,,,
74.32307602,-0.459,9.5,2.911,,,,,,,,,,,,,,,,,,
74.3485489,-0.459,9.5,2.911,,,,,,,,,,,,,,,,,,
74.36908103,-0.459,9.5,2.911,,,,,,,,,,,,,,,,,,
74.39413191,-0.459,9.5,2.911,,,,,,,,,,,,,,,,,,
74.76692391,0,9.653,2.298,,,,,,,,,,,,,,,,,,
74.78100706,0,9.653,2.298,,,,,,,,,,,,,,,,,,
74.79509593,0,9.653,2.298,,,,,,,,,,,,,,,,,,
74.81499196,0,9.653,2.298,,,,,,,,,,,,,,,,,,
74.83547307,0,9.653,2.298,,,,,,,,,,,,,,,,,,
74.85125185,0,9.653,2.298,,,,,,,,,,,,,,,,,,
74.89136792,0,9.653,2.298,,,,,,,,,,,,,,,,,,
74.91813804,0.306,9.5,0.612,,,,,,,,,,,,,,,,,,
74.96079088,0.306,9.5,0.612,,,,,,,,,,,,,,,,,,
74.99420286,0.306,9.5,0.612,,,,,,,,,,,,,,,,,,
75.01692606,0.306,9.5,0.612,,,,,,,,,,,,,,,,,,
75.03288985,0.306,9.5,0.612,,,,,,,,,,,,,,,,,,
75.05916787,0.306,9.5,0.612,,,,,,,,,,,,,,,,,,
75.07335592,0.306,9.5,0.612,,,,,,,,,,,,,,,,,,
75.098943,0.306,9.5,0.612,,,,,,,,,,,,,,,,,,
75.12588192,0.306,9.5,0.612,,,,,,,,,,,,,,,,,,
75.14927984,0.306,9.5,0.612,,,,,,,,,,,,,,,,,,
75.17170788,0.306,9.5,0.612,,,,,,,,,,,,,,,,,,
75.200521,0.306,9.5,0.612,,,,,,,,,,,,,,,,,,
75.23867799,0.306,9.5,0.612,,,,,,,,,,,,,,,,,,
75.2606249,0.306,9.5,0.612,,,,,,,,,,,,,,,,,,
75.49982809,0.153,9.653,1.532,,,,,,,,,,,,,,,,,,
75.51179289,0.153,9.653,1.532,,,,,,,,,,,,,,,,,,
75.52243399,0.153,9.653,1.532,,,,,,,,,,,,,,,,,,
75.53274607,0.153,9.653,1.532,,,,,,,,,,,,,,,,,,
75.54292106,0.153,9.653,1.532,,,,,,,,,,,,,,,,,,
75.55782603,0.153,9.653,1.532,,,,,,,,,,,,,,,,,,
75.574023,0.153,9.653,1.532,,,,,,,,,,,,,,,,,,
75.60904812,0.153,9.653,1.532,,,,,,,,,,,,,,,,,,
75.63998508,0.153,9.653,1.532,,,,,,,,,,,,,,,,,,
75.68185495,0.153,9.653,1.532,,,,,,,,,,,,,,,,,,
75.69675993,0.153,9.653,1.532,,,,,,,,,,,,,,,,,,
75.7193489,0.153,9.653,1.532,,,,,,,,,,,,,,,,,,
75.74532889,0.153,9.653,1.532,,,,,,,,,,,,,,,,,,
75.789088,0.153,9.653,1.532,,,,,,,,,,,,,,,,,,
75.81669902,0.153,9.653,1.532,,,,,,,,,,,,,,,,,,
75.82772111,0.153,9.653,1.532,,,,,,,,,,,,,,,,,,
75.83839892,0.153,9.653,1.532,,,,,,,,,,,,,,,,,,
75.8497579,0.153,9.653,1.532,,,,,,,,,,,,,,,,,,
75.86098598,0.153,9.653,1.532,,,,,,,,,,,,,,,,,,
75.87135791,0.153,9.653,1.532,,,,,,,,,,,,,,,,,,
75.897408,0.153,9.653,1.532,,,,,,,,,,,,,,,,,,
75.90955709,0.153,9.653,1.532,,,,,,,,,,,,,,,,,,
75.92039703,0.459,9.347,2.298,,,,,,,,,,,,,,,,,,
75.930768,0.459,9.347,2.298,,,,,,,,,,,,,,,,,,
75.94111609,0.459,9.347,2.298,,,,,,,,,,,,,,,,,,
75.95114707,0.459,9.347,2.298,,,,,,,,,,,,,,,,,,
75.96120905,0.459,9.347,2.298,,,,,,,,,,,,,,,,,,
75.97139405,0.459,9.347,2.298,,,,,,,,,,,,,,,,,,
75.98177408,0.459,9.347,2.298,,,,,,,,,,,,,,,,,,
76.40872692,0.459,9.347,2.298,,,,,,,,,,,,,,,,,,
76.427989,0.459,9.347,2.298,,,,,,,,,,,,,,,,,,
76.44808196,0.459,10.113,2.298,,,,,,,,,,,,,,,,,,
76.47170209,0.459,10.113,2.298,,,,,,,,,,,,,,,,,,
76.49234008,0.459,10.113,2.298,,,,,,,,,,,,,,,,,,
76.52857398,0.459,10.113,2.298,,,,,,,,,,,,,,,,,,
76.5785191,0.459,10.113,2.298,,,,,,,,,,,,,,,,,,
76.60019802,0.459,10.113,2.298,,,,,,,,,,,,,,,,,,
76.62608193,0.459,10.113,2.298,,,,,,,,,,,,,,,,,,
76.65226792,0.459,10.113,2.298,,,,,,,,,,,,,,,,,,
76.67866706,0.459,10.113,2.298,,,,,,,,,,,,,,,,,,
76.70423602,0.459,10.113,2.298,,,,,,,,,,,,,,,,,,
76.72809099,0.459,10.113,2.298,,,,,,,,,,,,,,,,,,
76.7559359,0.459,10.113,2.298,,,,,,,,,,,,,,,,,,
76.78205298,0.459,10.113,2.298,,,,,,,,,,,,,,,,,,
76.80980801,0.459,10.113,2.298,,,,,,,,,,,,,,,,,,
76.83165907,0.459,10.113,2.298,,,,,,,,,,,,,,,,,,
76.85309791,0.459,10.113,2.298,,,,,,,,,,,,,,,,,,
76.87841701,0.459,10.113,2.298,,,,,,,,,,,,,,,,,,
76.90575193,0.459,10.113,2.298,,,,,,,,,,,,,,,,,,
77.15305494,0.459,9.807,1.992,,,,,,,,,,,,,,,,,,
77.16339396,0.459,9.807,1.992,,,,,,,,,,,,,,,,,,
77.18760203,0.459,9.807,1.992,,,,,,,,,,,,,,,,,,
77.21192597,0.459,9.807,1.992,,,,,,,,,,,,,,,,,,
77.2424569,0.459,9.807,1.992,,,,,,,,,,,,,,,,,,
77.26538204,0.459,9.807,1.992,,,,,,,,,,,,,,,,,,
77.28995108,0.459,9.807,1.992,,,,,,,,,,,,,,,,,,
77.31627797,0.459,9.807,1.992,,,,,,,,,,,,,,,,,,
77.34995293,0.459,9.807,1.992,,,,,,,,,,,,,,,,,,
77.37117909,0.459,9.807,1.992,,,,,,,,,,,,,,,,,,
77.39950894,0.459,9.807,1.992,,,,,,,,,,,,,,,,,,
77.43032097,0.459,9.807,1.992,,,,,,,,,,,,,,,,,,
77.45418905,0.153,10.113,2.911,,,,,,,,,,,,,,,,,,
77.47131299,0.153,10.113,2.911,,,,,,,,,,,,,,,,,,
77.49167799,0.153,10.113,2.911,,,,,,,,,,,,,,,,,,
77.51937698,0.153,10.113,2.911,,,,,,,,,,,,,,,,,,
77.79922008,0.153,10.113,2.911,,,,,,,,,,,,,,,,,,
77.82862591,0.153,10.113,2.911,,,,,,,,,,,,,,,,,,
77.84847211,0.153,10.113,2.911,,,,,,,,,,,,,,,,,,
77.87604093,0.153,10.113,2.911,,,,,,,,,,,,,,,,,,
77.89809798,0.153,10.113,2.911,,,,,,,,,,,,,,,,,,
77.94591402,0.153,10.113,2.911,,,,,,,,,,,,,,,,,,
77.96498202,-0.306,9.96,1.532,,,,,,,,,,,,,,,,,,
77.98843693,-0.306,9.96,1.532,,,,,,,,,,,,,,,,,,
78.0154159,-0.306,9.96,1.532,,,,,,,,,,,,,,,,,,
78.04000997,-0.306,9.96,1.532,,,,,,,,,,,,,,,,,,
78.07695507,-0.306,9.96,1.532,,,,,,,,,,,,,,,,,,
78.10291599,-0.306,9.96,1.532,,,,,,,,,,,,,,,,,,
78.12311195,-0.306,9.96,1.532,,,,,,,,,,,,,,,,,,
78.13347506,-0.306,9.96,1.532,,,,,,,,,,,,,,,,,,
78.14623498,-0.306,9.96,1.532,,,,,,,,,,,,,,,,,,
78.15685104,-0.306,9.96,1.532,,,,,,,,,,,,,,,,,,
78.1670699,-0.306,9.96,1.532,,,,,,,,,,,,,,,,,,
